t,subject_bid,user_win_flag,current_payout,total_winnings
t,subject_bid,user_win_flag,current_payout,total_winnings
2.0,0.4399999976158142,False,0.4399999976158142,0.0
4.0,0.4399999976158142,True,0.4399999976158142,0.4399999976158142
6.0,0.4399999976158142,True,0.4399999976158142,0.8799999952316284
